customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Contract_One year,Contract_Two year
2674-MLXMN,No,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),99.65,6951.15,False,False
2675-DHUTR,No,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,98.9,5780.7,False,False
2675-IJRGJ,No,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.65,978.0,False,True
2675-OTVVJ,No,Male,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,No,Electronic check,89.45,2807.65,False,False
2676-ISHSF,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,20.3,False,False
2676-OXPPQ,No,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),55.7,335.65,False,False
2676-SSLTO,No,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Bank transfer (automatic),66.15,3199.0,False,True
2680-XKKNJ,No,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),58.2,469.25,True,False
2682-KEVRP,No,Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.05,417.0,True,False
2683-BPJSO,Yes,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Electronic check,84.45,2467.1,False,False
2683-JXWQQ,No,Male,0,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,Bank transfer (automatic),33.6,2117.2,False,False
2684-EIWEO,Yes,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),91.7,2758.15,False,False
2685-SREOM,Yes,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,89.1,2368.4,False,False
2688-BHGOG,No,Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,79.55,718.55,False,False
2690-DVRVK,No,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,20.55,99.45,True,False
2691-NZETQ,Yes,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,85.35,758.6,False,False
2692-AQCPF,No,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.05,7118.9,True,False
2692-BUCFV,No,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),101.45,2948.6,False,False
2692-PFYTJ,No,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,25.75,25.75,False,False
2694-CIUMO,No,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Credit card (automatic),79.55,958.25,False,False
2696-ECXKC,No,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,Mailed check,100.9,5448.6,True,False
2696-NARTR,Yes,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Yes,Electronic check,73.85,926.25,False,False
2696-RZVZW,No,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.05,1629.2,False,True
2697-NQBPF,No,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,105.35,3540.65,False,False
2700-LUEVA,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.75,20.75,False,False
2703-AMTUL,No,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,53.65,1939.35,True,False
2706-QZIHY,No,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.2,387.9,False,True
2709-UQGNP,No,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Mailed check,51.65,524.5,False,False
2710-WYVXG,No,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,Mailed check,71.1,213.35,False,True
2712-SYWAY,No,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,25.7,25.7,False,False
2716-GFZOR,No,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Credit card (automatic),86.1,3551.65,False,False
2717-HVIZY,No,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,163.6,False,False
2718-GAXQD,Yes,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,46.0,181.6,False,False
2718-YSKCS,No,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.6,1387.45,False,True
2719-BDAQO,Yes,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,93.85,1625.65,False,False
2720-FVBQP,No,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),48.95,273.25,False,False
2720-WGKHP,Yes,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,94.0,181.7,False,False
2722-JMONI,Yes,Female,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,49.55,49.55,False,False
2722-VOJQL,Yes,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),105.65,6903.1,True,False
2724-FJDYW,No,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),54.85,2191.7,True,False
2725-IWWBA,No,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Mailed check,56.9,2560.1,True,False
2725-KXXWT,Yes,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.75,90.75,False,False
2725-TTRIQ,No,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.2,5986.55,False,True
2729-VNVAP,No,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.8,641.35,False,True
2731-GJRDG,No,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.55,3608.0,True,False
2732-ISEZX,No,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.5,104.3,False,False
2737-WFVYW,Yes,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,45.25,85.5,False,False
2737-YNGYW,Yes,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,80.55,184.1,False,False
2739-CACDQ,No,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card (automatic),82.65,1470.05,False,False
2739-CCZMB,No,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.35,122.0,False,False
2740-JFBOK,No,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,24.0,226.55,False,False
2740-TVLFN,No,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,50.15,50.15,False,False
2746-DIJLO,No,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Credit card (automatic),56.3,2364.0,True,False
2748-MYRVK,Yes,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Bank transfer (automatic),99.9,6137.0,True,False
2749-CTKAJ,No,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.15,419.9,True,False
2750-BJLSB,No,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,103.7,4730.6,True,False
2753-JMMCV,No,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),74.2,4805.65,False,True
2754-SDJRD,No,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),100.15,908.55,False,False
2754-VDLTR,Yes,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,95.2,930.4,False,False
2754-XBHTB,Yes,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),77.65,714.15,False,False
2758-RNWXS,No,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Electronic check,89.2,3251.3,True,False
2761-OCIAX,Yes,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.7,165.4,False,False
2761-XECQW,No,Male,1,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,Mailed check,43.35,371.4,False,False
2770-NSVDG,No,Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,No,Electronic check,29.1,688.0,False,False
2773-MADBQ,No,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Mailed check,53.1,1901.25,False,True
2773-OVBPK,No,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),111.3,7567.2,False,True
2774-LVQUS,Yes,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Electronic check,83.05,1258.3,False,False
2775-SEFEE,No,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),61.9,0.0,False,True
2777-PHDEI,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,78.05,78.05,False,False
2778-OCLGR,Yes,Male,1,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,No,Bank transfer (automatic),39.1,971.3,False,False
2782-JEEBU,No,Male,0,No,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,36.0,780.15,False,False
2782-LFZVW,No,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Mailed check,58.95,601.6,False,False
2786-GCDPI,No,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,104.95,5222.35,False,False
2788-CJQAQ,No,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.45,270.2,True,False
2789-CZANW,No,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),110.3,6997.3,False,True
2789-HQBOU,No,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,80.35,253.8,False,False
2790-XUYMV,No,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),85.45,6028.95,True,False
2791-SFVEW,No,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.15,238.15,False,False
2792-LSHWX,No,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Mailed check,83.4,83.4,False,False
2792-VPPET,No,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.5,76.95,False,False
2794-XIMMO,Yes,Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,60.45,3184.25,True,False
2796-NNUFI,No,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.95,927.1,False,True
2796-UUZZO,No,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),80.3,4896.35,False,False
2798-NYLMZ,No,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.55,7616.0,False,True
2799-ARNLO,No,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.35,341.6,False,False
2799-TSLAG,No,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.3,1748.55,False,True
2800-QQUSO,No,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,100.3,4222.95,False,False
2800-VEQXM,No,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Mailed check,74.75,238.1,False,False
2801-NISEI,No,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Electronic check,54.95,1348.5,False,False
2804-ETQDK,No,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.55,1357.1,False,True
2805-AUFQN,No,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.8,475.2,False,True
2805-EDJPQ,No,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),99.75,5608.4,True,False
2806-MLNTI,No,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.1,5376.4,True,False
2808-CHTDM,No,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.1,611.45,False,True
2809-ILCYT,No,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,26.8,733.55,True,False
2809-ZMYOQ,No,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,101.35,3334.9,False,False
2810-FTLEM,Yes,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,50.15,762.25,False,False
2811-POVEX,No,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),88.45,2130.55,False,False
2812-ENYMO,No,Male,0,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,No,Credit card (automatic),54.55,1362.85,True,False
2812-REYAT,No,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.05,923.1,True,False
2812-SFXMJ,No,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,20.05,False,False
2815-CPTUL,Yes,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,70.25,331.9,False,False
2817-LVCPP,No,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.4,1023.95,False,True
2817-NTQDO,Yes,Male,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),45.55,597.0,False,False
2819-GWENI,No,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,543.0,True,False
2821-WARNZ,No,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.45,921.3,True,False
2823-LKABH,No,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),95.05,1679.4,False,False
2824-DXNKN,No,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),71.45,5025.85,False,True
2824-MYYBN,No,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.25,3314.15,False,False
2826-DXLQO,No,Male,1,Yes,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,No,Bank transfer (automatic),29.8,220.45,False,False
2826-UWHIS,No,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Bank transfer (automatic),81.4,3775.85,False,False
2828-SLQPF,No,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Yes,Bank transfer (automatic),45.0,865.85,False,False
2829-HYVZP,No,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.8,572.2,True,False
2830-LEWOA,No,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),103.9,6449.15,True,False
2831-EBWRN,No,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.9,199.75,False,False
2832-KJCRD,No,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,103.65,3988.5,False,False
2832-SCUCO,No,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.9,57.4,False,False
2833-SLKDQ,Yes,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,45.05,45.05,False,False
2834-JKOOW,No,Female,0,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No,Mailed check,45.9,693.45,True,False
2834-JRTUA,Yes,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,108.05,7532.15,False,True
2834-SPCJV,Yes,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,Electronic check,84.1,4348.65,False,False
2839-RFSQE,Yes,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.65,38.7,False,False
2840-XANRC,Yes,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,93.15,2231.05,False,False
2842-BCQGE,No,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),75.35,3161.4,False,False
2842-JTCCU,Yes,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),46.05,80.35,False,False
2843-CQMEG,No,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Mailed check,49.7,1218.25,False,False
2845-AFFTX,Yes,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.8,4259.3,False,False
2845-HSJCY,Yes,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,87.25,1258.6,False,False
2845-KDHVX,No,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,68.3,4378.8,False,True
2848-YXSMW,No,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.4,1363.25,False,True
2851-MMUTZ,No,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,56.15,1439.35,False,False
2851-STERV,No,Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,73.0,2471.25,True,False
2853-CWQFQ,No,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Yes,Mailed check,59.55,59.55,False,False
2856-HYAPG,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,68.65,68.65,False,False
2856-NNASM,Yes,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Mailed check,89.55,3856.75,False,False
2858-EIMXH,No,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),95.85,5016.25,True,False
2858-MOFSQ,Yes,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,No,Yes,Mailed check,55.85,937.5,True,False
2860-RANUS,Yes,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Credit card (automatic),85.8,1727.5,False,False
2862-JVEOY,No,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.15,124.4,True,False
2862-PFNIK,No,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Yes,Electronic check,24.7,24.7,False,False
2863-IMQDR,No,Female,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,89.65,5308.7,False,True
2865-TCHJW,Yes,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,89.2,346.2,False,False
2866-IKBTM,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,19.55,False,False
2867-UIMSS,Yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,80.5,80.5,False,False
2868-LLSKM,No,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),83.65,5733.4,True,False
2868-MZAGQ,Yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,79.25,79.25,False,False
2868-SNELZ,Yes,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Mailed check,80.6,155.8,False,False
2869-ADAWR,Yes,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Credit card (automatic),89.3,4016.85,False,False
2873-ZLIWT,Yes,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Electronic check,84.85,3303.05,False,False
2874-YXVVA,No,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,105.1,3634.8,False,False
